id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,gwnoa,gwnob
626822,GUA-2026-2-15809-95,2026,true,Clear,2,15809,14532,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,15809,15809,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,1151,1151,Jalisco Cartel New Generation,7256,7256,Santa Rosa de Lima Cartel,1,"""El Sol de Irapuato,2026-03-26,Security in Irapuato: Elderly man shot dead in Los Príncipes neighborhood""",El Sol de Irapuato,2026-03-26,Security in Irapuato: Elderly man shot dead in Los Príncipes neighborhood,El Sol de Irapuato,1,Irapuato town,"inside his home in the Los Príncipes neighborhood, between División del Norte and Príncipe Carlos streets, near a barbershop",Guanajuato state,Irapuato municipality,20.676750,-101.356280,POINT (-101.35628 20.67675),159278,Mexico,70,Americas,1,1,2026-03-26 00:00:00.000,2026-03-26 00:00:00.000,0,0,0,0,0,1,0,,
627030,GUA-2026-2-15809-105,2026,true,Clear,2,15809,14532,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,15809,15809,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,1151,1151,Jalisco Cartel New Generation,7256,7256,Santa Rosa de Lima Cartel,1,"""El Sol del Bajío,2026-03-28,Armed attack inside a bar in Salvatierra leaves one dead""",El Sol del Bajío,2026-03-28,Armed attack inside a bar in Salvatierra leaves one dead,El Sol del Bajío,1,Salvatierra town,"inside the bar, located on Posadas Ocampo Boulevard, the main thoroughfare in Salvatierra",Guanajuato state,Salvatierra municipality,20.212490,-100.879230,POINT (-100.87923 20.21249),158559,Mexico,70,Americas,1,1,2026-03-28 00:00:00.000,2026-03-28 00:00:00.000,0,0,0,1,1,1,1,,
626811,GUA-2026-2-15809-92,2026,true,Clear,2,15809,14532,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,15809,15809,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,1151,1151,Jalisco Cartel New Generation,7256,7256,Santa Rosa de Lima Cartel,1,"""El Sol de Irapuato,2026-03-29,Body wrapped in tarp found in the Ganadera neighborhood of Irapuato; authorities are investigating the discovery""",El Sol de Irapuato,2026-03-29,Body wrapped in tarp found in the Ganadera neighborhood of Irapuato; authorities are investigating the discovery,El Sol de Irapuato,1,Irapuato town,on Cebú Street in the Ganadera neighborhood,Guanajuato state,Irapuato municipality,20.676750,-101.356280,POINT (-101.35628 20.67675),159278,Mexico,70,Americas,1,1,2026-03-29 00:00:00.000,2026-03-29 00:00:00.000,0,0,0,1,1,1,1,,
626644,GUA-2026-2-15809-86,2026,true,Clear,2,15809,14532,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,15809,15809,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,1151,1151,Jalisco Cartel New Generation,7256,7256,Santa Rosa de Lima Cartel,1,"""El Sol de Irapuato,2026-03-30,Woman shot dead in La Florida neighborhood""",El Sol de Irapuato,2026-03-30,Woman shot dead in La Florida neighborhood,El Sol de Irapuato,1,Irapuato town,in the La Florida neighborhood,Guanajuato state,Irapuato municipality,20.676750,-101.356280,POINT (-101.35628 20.67675),159278,Mexico,70,Americas,1,1,2026-03-30 00:00:00.000,2026-03-30 00:00:00.000,0,0,0,0,0,1,0,,
626815,GUA-2026-2-15809-93,2026,true,Clear,2,15809,14532,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,15809,15809,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,1151,1151,Jalisco Cartel New Generation,7256,7256,Santa Rosa de Lima Cartel,1,"""El Sol de Irapuato,2026-03-31,Twenty bodies found in clandestine graves in Cortazar; 14 have been identified""",El Sol de Irapuato,2026-03-31,Twenty bodies found in clandestine graves in Cortazar; 14 have been identified,El Sol de Irapuato,3,Cortazar municipality,"community of Valencia de Fuentes, southeast of Cortazar,",Guanajuato state,Cortazar municipality,20.468850,-100.964090,POINT (-100.96409 20.46885),158559,Mexico,70,Americas,1,1,2026-03-31 00:00:00.000,2026-03-31 00:00:00.000,0,0,0,20,20,20,20,,
626490,MEX-2026-2-15811-0,2026,false,Clear,2,15811,14534,Los Ardillos - UPOEG,15811,15811,Los Ardillos - UPOEG,6009,6009,Los Ardillos,7257,7257,UPOEG,1,"""El Sol de Acapulco,2026-03-04,Two officials from Ayutla were killed in an armed attack""",El Sol de Acapulco,2026-03-04,Two officials from Ayutla were killed in an armed attack,El Sol de Acapulco,1,Ayutla de los Libres town,Ayutla,Guerrero state,Ayutla de los Libres municipality,16.900000,-99.216667,POINT (-99.216667 16.9),153522,Mexico,70,Americas,1,1,2026-03-04 00:00:00.000,2026-03-04 00:00:00.000,0,2,0,0,2,2,2,,
626495,GUA-2026-2-18190-11,2026,true,Clear,2,18190,16392,Cartel Independiente de Acapulco - Los Rusos,18190,18190,Cartel Independiente de Acapulco - Los Rusos,1152,1152,Cartel Independiente de Acapulco,8588,8588,Los Rusos,1,"""El Sol de Acapulco,2026-03-01,A man was found dead inside a home in the Jacarandas neighborhood.""",El Sol de Acapulco,2026-03-01,A man was found dead inside a home in the Jacarandas neighborhood.,El Sol de Acapulco,1,Acapulco town,Jacarandas neighborhood of Acapulco,Guerrero state,Acapulco de Juárez municipality,16.856933,-99.901496,POINT (-99.901496 16.856933),153521,Mexico,70,Americas,1,1,2026-03-01 00:00:00.000,2026-03-01 00:00:00.000,0,0,0,1,1,1,0,,
626494,GUA-2026-2-18190-12,2026,true,Clear,2,18190,16392,Cartel Independiente de Acapulco - Los Rusos,18190,18190,Cartel Independiente de Acapulco - Los Rusos,1152,1152,Cartel Independiente de Acapulco,8588,8588,Los Rusos,1,"""El Sol de Acapulco,2026-03-02,The body of a woman was found in the Renacimiento neighborhood of Chilpancingo.""",El Sol de Acapulco,2026-03-02,The body of a woman was found in the Renacimiento neighborhood of Chilpancingo.,El Sol de Acapulco,1,Chilpancingo town,"Renacimiento neighborhood, east of the state capital",Guerrero state,Chilpancingo de los Bravo municipality,17.550600,-99.505780,POINT (-99.50578 17.5506),154961,Mexico,70,Americas,1,1,2026-03-02 00:00:00.000,2026-03-02 00:00:00.000,0,0,0,1,1,1,1,,
626492,GUA-2026-2-18190-13,2026,true,Clear,2,18190,16392,Cartel Independiente de Acapulco - Los Rusos,18190,18190,Cartel Independiente de Acapulco - Los Rusos,1152,1152,Cartel Independiente de Acapulco,8588,8588,Los Rusos,1,"""El Sol de Acapulco,2026-03-02,Man murdered near the Public Prosecutor's Office in Zapata""",El Sol de Acapulco,2026-03-02,Man murdered near the Public Prosecutor's Office in Zapata,El Sol de Acapulco,1,Acapulco town,Emiliano Zapata neighborhood,Guerrero state,Acapulco de Juárez municipality,16.856933,-99.901496,POINT (-99.901496 16.856933),153521,Mexico,70,Americas,1,1,2026-03-02 00:00:00.000,2026-03-02 00:00:00.000,0,0,0,1,1,1,0,,
626491,GUA-2026-2-18190-14,2026,true,Clear,2,18190,16392,Cartel Independiente de Acapulco - Los Rusos,18190,18190,Cartel Independiente de Acapulco - Los Rusos,1152,1152,Cartel Independiente de Acapulco,8588,8588,Los Rusos,1,"""El Sol de Acapulco,2026-03-03,A man was murdered in the Icacos neighborhood. """,El Sol de Acapulco,2026-03-03,A man was murdered in the Icacos neighborhood.,El Sol de Acapulco,1,Acapulco town,Icacos neighborhood,Guerrero state,Acapulco de Juárez municipality,16.856933,-99.901496,POINT (-99.901496 16.856933),153521,Mexico,70,Americas,1,1,2026-03-03 00:00:00.000,2026-03-03 00:00:00.000,0,0,0,0,0,1,0,,
626486,GUA-2026-2-18190-15,2026,true,Clear,2,18190,16392,Cartel Independiente de Acapulco - Los Rusos,18190,18190,Cartel Independiente de Acapulco - Los Rusos,1152,1152,Cartel Independiente de Acapulco,8588,8588,Los Rusos,1,"""El Sol de Acapulco,2026-03-09,Taxi driver shot dead in Sinai neighborhood """,El Sol de Acapulco,2026-03-09,Taxi driver shot dead in Sinai neighborhood,El Sol de Acapulco,1,Acapulco town,Sinai neighborhood,Guerrero state,Acapulco de Juárez municipality,16.856933,-99.901496,POINT (-99.901496 16.856933),153521,Mexico,70,Americas,1,1,2026-03-09 00:00:00.000,2026-03-09 00:00:00.000,0,0,0,1,1,1,1,,
626484,GUA-2026-2-18190-16,2026,true,Clear,2,18190,16392,Cartel Independiente de Acapulco - Los Rusos,18190,18190,Cartel Independiente de Acapulco - Los Rusos,1152,1152,Cartel Independiente de Acapulco,8588,8588,Los Rusos,1,"""El Sol de Acapulco,2026-03-11,A man was found dead in the La Fábrica neighborhood.""",El Sol de Acapulco,2026-03-11,A man was found dead in the La Fábrica neighborhood.,El Sol de Acapulco,1,Acapulco town,Fábrica neighborhood,Guerrero state,Acapulco de Juárez municipality,16.856933,-99.901496,POINT (-99.901496 16.856933),153521,Mexico,70,Americas,1,1,2026-03-11 00:00:00.000,2026-03-11 00:00:00.000,0,0,0,1,1,1,0,,
626483,GUA-2026-2-18190-17,2026,true,Clear,2,18190,16392,Cartel Independiente de Acapulco - Los Rusos,18190,18190,Cartel Independiente de Acapulco - Los Rusos,1152,1152,Cartel Independiente de Acapulco,8588,8588,Los Rusos,1,"""El Sol de Acapulco,2026-03-12,Two women found dead in the Hornos Insurgentes subdivision""",El Sol de Acapulco,2026-03-12,Two women found dead in the Hornos Insurgentes subdivision,El Sol de Acapulco,1,Acapulco town,Hornos Insurgentes neighborhood,Guerrero state,Acapulco de Juárez municipality,16.856933,-99.901496,POINT (-99.901496 16.856933),153521,Mexico,70,Americas,1,1,2026-03-12 00:00:00.000,2026-03-12 00:00:00.000,0,0,0,2,2,2,0,,
626481,GUA-2026-2-18190-18,2026,true,Clear,2,18190,16392,Cartel Independiente de Acapulco - Los Rusos,18190,18190,Cartel Independiente de Acapulco - Los Rusos,1152,1152,Cartel Independiente de Acapulco,8588,8588,Los Rusos,1,"""El Sol de Acapulco,2026-03-13,A man was killed in a condominium in the Diamante area. """,El Sol de Acapulco,2026-03-13,A man was killed in a condominium in the Diamante area.,El Sol de Acapulco,1,Acapulco town,"Diamante area, next to the offices of the Tourism Promoter in Acapulco",Guerrero state,Acapulco de Juárez municipality,16.856933,-99.901496,POINT (-99.901496 16.856933),153521,Mexico,70,Americas,1,1,2026-03-12 00:00:00.000,2026-03-12 00:00:00.000,0,0,0,0,0,1,0,,
626480,GUA-2026-2-18190-19,2026,true,Clear,2,18190,16392,Cartel Independiente de Acapulco - Los Rusos,18190,18190,Cartel Independiente de Acapulco - Los Rusos,1152,1152,Cartel Independiente de Acapulco,8588,8588,Los Rusos,1,"""El Sol de Acapulco,2026-03-13,Man killed in Icacos market""",El Sol de Acapulco,2026-03-13,Man killed in Icacos market,El Sol de Acapulco,1,Acapulco town,Icacos market at a dairy shop called Chuy in Acapulco,Guerrero state,Acapulco de Juárez municipality,16.856933,-99.901496,POINT (-99.901496 16.856933),153521,Mexico,70,Americas,1,1,2026-03-13 00:00:00.000,2026-03-13 00:00:00.000,0,0,0,0,0,1,0,,
626479,GUA-2026-2-18190-20,2026,true,Clear,2,18190,16392,Cartel Independiente de Acapulco - Los Rusos,18190,18190,Cartel Independiente de Acapulco - Los Rusos,1152,1152,Cartel Independiente de Acapulco,8588,8588,Los Rusos,1,"""El Sol de Acapulco,2026-03-16,Two women and a man were killed in the upper part of the French Riviera. """,El Sol de Acapulco,2026-03-16,Two women and a man were killed in the upper part of the French Riviera.,El Sol de Acapulco,1,Acapulco town,"Vista Hermosa, upper part of the Costa Azul subdivision in Acapulco",Guerrero state,Acapulco de Juárez municipality,16.856933,-99.901496,POINT (-99.901496 16.856933),153521,Mexico,70,Americas,1,1,2026-03-16 00:00:00.000,2026-03-16 00:00:00.000,0,0,0,3,3,3,0,,
626475,GUA-2026-2-18190-21,2026,true,Clear,2,18190,16392,Cartel Independiente de Acapulco - Los Rusos,18190,18190,Cartel Independiente de Acapulco - Los Rusos,1152,1152,Cartel Independiente de Acapulco,8588,8588,Los Rusos,1,"""El Sol de Acapulco,2026-03-18,Two men were killed in separate incidents in the La Laja neighborhood""",El Sol de Acapulco,2026-03-18,Two men were killed in separate incidents in the La Laja neighborhood,El Sol de Acapulco,1,Acapulco town,"Victoria Street , in the upper part of the city, a few meters from La Laja Park",Guerrero state,Acapulco de Juárez municipality,16.856933,-99.901496,POINT (-99.901496 16.856933),153521,Mexico,70,Americas,1,1,2026-03-18 00:00:00.000,2026-03-18 00:00:00.000,0,0,0,1,1,1,0,,
626476,GUA-2026-2-18190-22,2026,true,Clear,2,18190,16392,Cartel Independiente de Acapulco - Los Rusos,18190,18190,Cartel Independiente de Acapulco - Los Rusos,1152,1152,Cartel Independiente de Acapulco,8588,8588,Los Rusos,1,"""El Sol de Acapulco,2026-03-18,Two men were killed in separate incidents in the La Laja neighborhood""",El Sol de Acapulco,2026-03-18,Two men were killed in separate incidents in the La Laja neighborhood,El Sol de Acapulco,1,Acapulco town,Barranca de la Laja neighborhood,Guerrero state,Acapulco de Juárez municipality,16.856933,-99.901496,POINT (-99.901496 16.856933),153521,Mexico,70,Americas,1,1,2026-03-18 00:00:00.000,2026-03-18 00:00:00.000,0,0,0,1,1,1,0,,
626473,GUA-2026-2-18190-23,2026,true,Clear,2,18190,16392,Cartel Independiente de Acapulco - Los Rusos,18190,18190,Cartel Independiente de Acapulco - Los Rusos,1152,1152,Cartel Independiente de Acapulco,8588,8588,Los Rusos,1,"""El Sol de Acapulco,2026-03-21,Man shot at Icacos market dies in hospital""",El Sol de Acapulco,2026-03-21,Man shot at Icacos market dies in hospital,El Sol de Acapulco,1,Acapulco town,Icacos market  in Acapulco's Golden Zone,Guerrero state,Acapulco de Juárez municipality,16.856933,-99.901496,POINT (-99.901496 16.856933),153521,Mexico,70,Americas,1,1,2026-03-20 00:00:00.000,2026-03-20 00:00:00.000,0,0,0,1,1,1,0,,
626472,GUA-2026-2-18190-24,2026,true,Clear,2,18190,16392,Cartel Independiente de Acapulco - Los Rusos,18190,18190,Cartel Independiente de Acapulco - Los Rusos,1152,1152,Cartel Independiente de Acapulco,8588,8588,Los Rusos,1,"""El Sol de Acapulco,2026-03-25,A man was found dead in the Paraíso neighborhood. """,El Sol de Acapulco,2026-03-25,A man was found dead in the Paraíso neighborhood.,El Sol de Acapulco,1,Acapulco town,Paraíso neighborhood,Guerrero state,Acapulco de Juárez municipality,16.856933,-99.901496,POINT (-99.901496 16.856933),153521,Mexico,70,Americas,1,1,2026-03-25 00:00:00.000,2026-03-25 00:00:00.000,0,0,0,1,1,1,1,,
626469,GUA-2026-2-18190-25,2026,true,Clear,2,18190,16392,Cartel Independiente de Acapulco - Los Rusos,18190,18190,Cartel Independiente de Acapulco - Los Rusos,1152,1152,Cartel Independiente de Acapulco,8588,8588,Los Rusos,1,"""El Sol de Acapulco,2026-03-26,Three men found dead in different parts of Acapulco """,El Sol de Acapulco,2026-03-26,Three men found dead in different parts of Acapulco,El Sol de Acapulco,1,Acapulco town,Ciudad Renacimiento neighborhood,Guerrero state,Acapulco de Juárez municipality,16.856933,-99.901496,POINT (-99.901496 16.856933),153521,Mexico,70,Americas,1,1,2026-03-25 00:00:00.000,2026-03-25 00:00:00.000,0,0,0,2,2,2,2,,
626470,GUA-2026-2-18190-26,2026,true,Clear,2,18190,16392,Cartel Independiente de Acapulco - Los Rusos,18190,18190,Cartel Independiente de Acapulco - Los Rusos,1152,1152,Cartel Independiente de Acapulco,8588,8588,Los Rusos,1,"""El Sol de Acapulco,2026-03-26,Three men found dead in different parts of Acapulco """,El Sol de Acapulco,2026-03-26,Three men found dead in different parts of Acapulco,El Sol de Acapulco,1,Acapulco town,"Postal neighborhood, near the Zapata sector",Guerrero state,Acapulco de Juárez municipality,16.856933,-99.901496,POINT (-99.901496 16.856933),153521,Mexico,70,Americas,1,1,2026-03-25 00:00:00.000,2026-03-25 00:00:00.000,0,0,0,1,1,1,0,,
626468,GUA-2026-2-18190-27,2026,true,Clear,2,18190,16392,Cartel Independiente de Acapulco - Los Rusos,18190,18190,Cartel Independiente de Acapulco - Los Rusos,1152,1152,Cartel Independiente de Acapulco,8588,8588,Los Rusos,1,"""El Sol de Acapulco,2026-03-26,Man murdered in the Huertas de Santa Elena neighborhood""",El Sol de Acapulco,2026-03-26,Man murdered in the Huertas de Santa Elena neighborhood,El Sol de Acapulco,1,Acapulco town,Huertas de Santa Elena neighborhood,Guerrero state,Acapulco de Juárez municipality,16.856933,-99.901496,POINT (-99.901496 16.856933),153521,Mexico,70,Americas,1,1,2026-03-26 00:00:00.000,2026-03-26 00:00:00.000,0,0,0,1,1,1,0,,
626465,GUA-2026-2-18190-28,2026,true,Clear,2,18190,16392,Cartel Independiente de Acapulco - Los Rusos,18190,18190,Cartel Independiente de Acapulco - Los Rusos,1152,1152,Cartel Independiente de Acapulco,8588,8588,Los Rusos,1,"""El Sol de Acapulco,2026-03-31,Woman found dead inside a house in Icacos neighborhood """,El Sol de Acapulco,2026-03-31,Woman found dead inside a house in Icacos neighborhood,El Sol de Acapulco,1,Acapulco town,Icacos neighborhood,Guerrero state,Acapulco de Juárez municipality,16.856933,-99.901496,POINT (-99.901496 16.856933),153521,Mexico,70,Americas,1,1,2026-03-31 00:00:00.000,2026-03-31 00:00:00.000,0,0,0,1,1,1,1,,
622503,GUA-2026-2-18749-34,2026,true,Clear,2,18749,16799,"Jalisco Cartel New Generation, Sinaloa Cartel - Los Chapitos - Sinaloa Cartel - Los Mayos",18749,18749,"Jalisco Cartel New Generation, Sinaloa Cartel - Los Chapitos - Sinaloa Cartel - Los Mayos",9755,9755,"Jalisco Cartel New Generation, Sinaloa Cartel - Los Chapitos",7796,7796,Sinaloa Cartel - Los Mayos,1,"""El Universal,2026-03-01,Ataque armado en autopista deja dos muertos en Culiacán; víctimas no identificadas tras persecución vehicular""",El Universal,2026-03-01,Ataque armado en autopista deja dos muertos en Culiacán; víctimas no identificadas tras persecución vehicular,El Universal,1,Culiacán town,"Benito Juárez highway, in the jurisdiction of Culiacán",Sinaloa state,Culiacán municipality,24.790320,-107.387820,POINT (-107.38782 24.79032),165026,Mexico,70,Americas,1,1,2026-03-01 00:00:00.000,2026-03-01 00:00:00.000,0,0,0,2,2,2,0,,
626767,GUA-2026-2-18749-55,2026,true,Clear,2,18749,16799,"Jalisco Cartel New Generation, Sinaloa Cartel - Los Chapitos - Sinaloa Cartel - Los Mayos",18749,18749,"Jalisco Cartel New Generation, Sinaloa Cartel - Los Chapitos - Sinaloa Cartel - Los Mayos",9755,9755,"Jalisco Cartel New Generation, Sinaloa Cartel - Los Chapitos",7796,7796,Sinaloa Cartel - Los Mayos,1,"""El Sol de Sinaloa,2026-03-01,Two men found shot to death in the Santa Fe neighborhood""",El Sol de Sinaloa,2026-03-01,Two men found shot to death in the Santa Fe neighborhood,El Sol de Sinaloa,1,Culiacán town,Santa Fe neighborhood,Sinaloa state,Culiacán municipality,24.790320,-107.387820,POINT (-107.38782 24.79032),165026,Mexico,70,Americas,1,1,2026-03-01 00:00:00.000,2026-03-01 00:00:00.000,0,0,0,2,2,2,2,,
626768,GUA-2026-2-18749-56,2026,true,Clear,2,18749,16799,"Jalisco Cartel New Generation, Sinaloa Cartel - Los Chapitos - Sinaloa Cartel - Los Mayos",18749,18749,"Jalisco Cartel New Generation, Sinaloa Cartel - Los Chapitos - Sinaloa Cartel - Los Mayos",9755,9755,"Jalisco Cartel New Generation, Sinaloa Cartel - Los Chapitos",7796,7796,Sinaloa Cartel - Los Mayos,1,"""El Sol de Sinaloa,2026-03-02,Man found murdered with signs of violence at Imala junction""",El Sol de Sinaloa,2026-03-02,Man found murdered with signs of violence at Imala junction,El Sol de Sinaloa,1,Culiacán town,Imala junction,Sinaloa state,Culiacán municipality,24.790320,-107.387820,POINT (-107.38782 24.79032),165026,Mexico,70,Americas,1,1,2026-03-02 00:00:00.000,2026-03-02 00:00:00.000,0,0,0,1,1,1,1,,
626770,GUA-2026-2-18749-58,2026,true,Clear,2,18749,16799,"Jalisco Cartel New Generation, Sinaloa Cartel - Los Chapitos - Sinaloa Cartel - Los Mayos",18749,18749,"Jalisco Cartel New Generation, Sinaloa Cartel - Los Chapitos - Sinaloa Cartel - Los Mayos",9755,9755,"Jalisco Cartel New Generation, Sinaloa Cartel - Los Chapitos",7796,7796,Sinaloa Cartel - Los Mayos,1,"""El Sol de Sinaloa,2026-03-02,Unknown assailants execute man in shooting attack in Loma de Rodriguera, Culiacán""",El Sol de Sinaloa,2026-03-02,"Unknown assailants execute man in shooting attack in Loma de Rodriguera, Culiacán",El Sol de Sinaloa,1,Culiacán town,"Loma de Rodriguera, Culiacán",Sinaloa state,Culiacán municipality,24.790320,-107.387820,POINT (-107.38782 24.79032),165026,Mexico,70,Americas,1,1,2026-03-02 00:00:00.000,2026-03-02 00:00:00.000,0,0,0,1,1,1,0,,
626682,GUA-2026-2-18749-39,2026,true,Clear,2,18749,16799,"Jalisco Cartel New Generation, Sinaloa Cartel - Los Chapitos - Sinaloa Cartel - Los Mayos",18749,18749,"Jalisco Cartel New Generation, Sinaloa Cartel - Los Chapitos - Sinaloa Cartel - Los Mayos",9755,9755,"Jalisco Cartel New Generation, Sinaloa Cartel - Los Chapitos",7796,7796,Sinaloa Cartel - Los Mayos,1,"""El Universal,2026-03-03,Violencia en Sinaloa: reportan siete nuevos asesinatos en tres municipios; dos de las víctimas fueron atacada a metros de la FGE""",El Universal,2026-03-03,Violencia en Sinaloa: reportan siete nuevos asesinatos en tres municipios; dos de las víctimas fueron atacada a metros de la FGE,El Universal,1,Culiacán town,restaurant area of ​​the Plaza Comercial Cuatro Ríos,Sinaloa state,Culiacán municipality,24.790320,-107.387820,POINT (-107.38782 24.79032),165026,Mexico,70,Americas,1,1,2026-03-02 00:00:00.000,2026-03-02 00:00:00.000,0,0,0,2,2,2,0,,
626684,GUA-2026-2-18749-37,2026,true,Clear,2,18749,16799,"Jalisco Cartel New Generation, Sinaloa Cartel - Los Chapitos - Sinaloa Cartel - Los Mayos",18749,18749,"Jalisco Cartel New Generation, Sinaloa Cartel - Los Chapitos - Sinaloa Cartel - Los Mayos",9755,9755,"Jalisco Cartel New Generation, Sinaloa Cartel - Los Chapitos",7796,7796,Sinaloa Cartel - Los Mayos,1,"""El Universal,2026-03-03,Violencia en Sinaloa: reportan siete nuevos asesinatos en tres municipios; dos de las víctimas fueron atacada a metros de la FGE""",El Universal,2026-03-03,Violencia en Sinaloa: reportan siete nuevos asesinatos en tres municipios; dos de las víctimas fueron atacada a metros de la FGE,El Universal,1,Culiacán town,"agricultural fields, in the area of ​​the Canan ejido, in the Costa Rica district, in Culiacán",Sinaloa state,Culiacán municipality,24.790320,-107.387820,POINT (-107.38782 24.79032),165026,Mexico,70,Americas,1,1,2026-03-02 00:00:00.000,2026-03-02 00:00:00.000,0,0,0,1,1,1,1,,
626685,GUA-2026-2-18749-33,2026,true,Clear,2,18749,16799,"Jalisco Cartel New Generation, Sinaloa Cartel - Los Chapitos - Sinaloa Cartel - Los Mayos",18749,18749,"Jalisco Cartel New Generation, Sinaloa Cartel - Los Chapitos - Sinaloa Cartel - Los Mayos",9755,9755,"Jalisco Cartel New Generation, Sinaloa Cartel - Los Chapitos",7796,7796,Sinaloa Cartel - Los Mayos,2,"""El Universal,2026-03-03,Violencia en Sinaloa: reportan siete nuevos asesinatos en tres municipios; dos de las víctimas fueron atacada a metros de la FGE"";""El Sol de Sinaloa,2026-03-02,Body wrapped in blanket found next to Malverde chapel in Culiacán""",El Universal;El Sol de Sinaloa,2026-03-03;2026-03-02,Violencia en Sinaloa: reportan siete nuevos asesinatos en tres municipios; dos de las víctimas fueron atacada a metros de la FGE;Body wrapped in blanket found next to Malverde chapel in Culiacán,"El Universal, El Sol de Sinaloa",1,Culiacán town,"Near the Government Palace, in front of the Malverde chapel, in Culiacán",Sinaloa state,Culiacán municipality,24.790320,-107.387820,POINT (-107.38782 24.79032),165026,Mexico,70,Americas,1,1,2026-03-02 00:00:00.000,2026-03-02 00:00:00.000,0,0,0,1,1,1,1,,
626686,GUA-2026-2-18749-32,2026,true,Check geography,2,18749,16799,"Jalisco Cartel New Generation, Sinaloa Cartel - Los Chapitos - Sinaloa Cartel - Los Mayos",18749,18749,"Jalisco Cartel New Generation, Sinaloa Cartel - Los Chapitos - Sinaloa Cartel - Los Mayos",9755,9755,"Jalisco Cartel New Generation, Sinaloa Cartel - Los Chapitos",7796,7796,Sinaloa Cartel - Los Mayos,1,"""El Universal,2026-03-03,Violencia en Sinaloa: reportan siete nuevos asesinatos en tres municipios; dos de las víctimas fueron atacada a metros de la FGE""",El Universal,2026-03-03,Violencia en Sinaloa: reportan siete nuevos asesinatos en tres municipios; dos de las víctimas fueron atacada a metros de la FGE,El Universal,3,Culiacán municipality,"Federal Highway 15, in the Mazatlán-Culiacán section, near kilometer 46",Sinaloa state,Culiacán municipality,24.703090,-107.352650,POINT (-107.35265 24.70309),165026,Mexico,70,Americas,1,1,2026-03-03 00:00:00.000,2026-03-03 00:00:00.000,0,0,0,1,1,1,1,,
626687,GUA-2026-2-18749-36,2026,true,Clear,2,18749,16799,"Jalisco Cartel New Generation, Sinaloa Cartel - Los Chapitos - Sinaloa Cartel - Los Mayos",18749,18749,"Jalisco Cartel New Generation, Sinaloa Cartel - Los Chapitos - Sinaloa Cartel - Los Mayos",9755,9755,"Jalisco Cartel New Generation, Sinaloa Cartel - Los Chapitos",7796,7796,Sinaloa Cartel - Los Mayos,1,"""El Universal,2026-03-03,Violencia en Sinaloa: reportan siete nuevos asesinatos en tres municipios; dos de las víctimas fueron atacada a metros de la FGE""",El Universal,2026-03-03,Violencia en Sinaloa: reportan siete nuevos asesinatos en tres municipios; dos de las víctimas fueron atacada a metros de la FGE,El Universal,2,Licenciado Benito Juárez / Villa Juárez town,wooded area of ​​an old airstrip in the Villa Juárez district of Navolato,Sinaloa state,Navolato municipality,24.656670,-107.545000,POINT (-107.545 24.65667),165025,Mexico,70,Americas,1,1,2026-03-03 00:00:00.000,2026-03-03 00:00:00.000,0,0,0,1,1,1,1,,
626683,GUA-2026-2-18749-38,2026,true,Clear,2,18749,16799,"Jalisco Cartel New Generation, Sinaloa Cartel - Los Chapitos - Sinaloa Cartel - Los Mayos",18749,18749,"Jalisco Cartel New Generation, Sinaloa Cartel - Los Chapitos - Sinaloa Cartel - Los Mayos",9755,9755,"Jalisco Cartel New Generation, Sinaloa Cartel - Los Chapitos",7796,7796,Sinaloa Cartel - Los Mayos,1,"""El Universal,2026-03-03,Violencia en Sinaloa: reportan siete nuevos asesinatos en tres municipios; dos de las víctimas fueron atacada a metros de la FGE""",El Universal,2026-03-03,Violencia en Sinaloa: reportan siete nuevos asesinatos en tres municipios; dos de las víctimas fueron atacada a metros de la FGE,El Universal,1,Culiacán town,Cumbres del Águila neighborhood,Sinaloa state,Culiacán municipality,24.790320,-107.387820,POINT (-107.38782 24.79032),165026,Mexico,70,Americas,1,1,2026-03-03 00:00:00.000,2026-03-03 00:00:00.000,0,0,0,1,1,1,0,,
